3600	0.89
3600	0.9
3600	0.91
3600	0.92
3600	0.93
3600	0.94
3600	0.95
3600	0.96
3600	0.97
3600	0.98
3650	0.1
3650	0.11
3650	0.12
3650	0.13
3650	0.14
3650	0.15
3650	0.16
3650	0.17
3650	0.18
3650	0.63
3650	0.64
3650	0.65
3650	0.66
3650	0.67
3650	0.68
3650	0.69
3650	0.7
3650	0.71
3650	0.72
3650	0.73
3650	0.74
3650	0.75
3650	0.76
3650	0.77
3650	0.78
3650	0.79
3650	0.8
3650	0.81
3650	0.82
3650	0.83
3650	0.84
3650	0.85
3650	0.86
3650	0.87
3650	0.88
3650	0.89
3650	0.9
3650	0.91
3650	0.92
3650	0.93
3650	0.94
3650	0.95
3650	0.96
3650	0.97
3650	0.98
3700	0.1
3700	0.11
3700	0.12
3700	0.13
3700	0.14
3700	0.15
3700	0.16
3700	0.17
3700	0.18
3700	0.63
3700	0.64
3700	0.65
3700	0.66
3700	0.67
3700	0.68
3700	0.69
3700	0.7
3700	0.71
3700	0.72
3700	0.73
3700	0.74
3700	0.75
3700	0.76
3700	0.77
3700	0.78
3700	0.79
3700	0.8
3700	0.81
3700	0.82
3700	0.83
3700	0.84
3700	0.85
3700	0.86
3700	0.87
3700	0.88
3700	0.89
3700	0.9
3700	0.91
3700	0.92
3700	0.93
3700	0.94
3700	0.95
3700	0.96
3700	0.97
3700	0.98
3750	0.1
3750	0.11
3750	0.12
3750	0.13
3750	0.14
3750	0.15
3750	0.16
3750	0.17
3750	0.18
3750	0.63
3750	0.64
3750	0.65
3750	0.66
3750	0.67
3750	0.68
3750	0.69
3750	0.7
3750	0.71
3750	0.72
3750	0.73
3750	0.74
3750	0.75
3750	0.76
3750	0.77
3750	0.78
3750	0.79
3750	0.8
3750	0.81
3750	0.82
3750	0.83
3750	0.84
3750	0.85
3750	0.86
3750	0.87
3750	0.88
3750	0.89
3750	0.9
3750	0.91
3750	0.92
3750	0.93
3750	0.94
3750	0.95
3750	0.96
3750	0.97
3750	0.98
3800	0.1
3800	0.11
3800	0.12
3800	0.13
3800	0.14
3800	0.15
3800	0.16
3800	0.17
3800	0.18
3800	0.63
3800	0.64
3800	0.65
3800	0.66
3800	0.67
3800	0.68
3800	0.69
3800	0.7
3800	0.71
3800	0.72
3800	0.73
3800	0.74
3800	0.75
3800	0.76
3800	0.77
3800	0.78
3800	0.79
3800	0.8
3800	0.81
3800	0.82
3800	0.83
3800	0.84
3800	0.85
3800	0.86
3800	0.87
3800	0.88
3800	0.89
3800	0.9
3800	0.91
3800	0.92
3800	0.93
3800	0.94
3800	0.95
3800	0.96
3800	0.97
3800	0.98
3850	0.1
3850	0.11
3850	0.12
3850	0.13
3850	0.14
3850	0.15
3850	0.16
3850	0.17
3850	0.18
3850	0.63
3850	0.64
3850	0.65
3850	0.66
3850	0.67
3850	0.68
3850	0.69
3850	0.7
3850	0.71
3850	0.72
3850	0.73
3850	0.74
3850	0.75
3850	0.76
3850	0.77
3850	0.78
3850	0.79
3850	0.8
3850	0.81
3850	0.82
3850	0.83
3850	0.84
3850	0.85
3850	0.86
3850	0.87
3850	0.88
3850	0.89
3850	0.9
3850	0.91
3850	0.92
3850	0.93
3850	0.94
3850	0.95
3850	0.96
3850	0.97
3850	0.98
3900	0.1
3900	0.11
3900	0.12
3900	0.13
3900	0.14
3900	0.15
3900	0.16
3900	0.17
3900	0.18
3900	0.63
3900	0.64
3900	0.65
3900	0.66
3900	0.67
3900	0.68
3900	0.69
3900	0.7
3900	0.71
3900	0.72
3900	0.73
3900	0.74
3900	0.75
3900	0.76
3900	0.77
3900	0.78
3900	0.79
3900	0.8
3900	0.81
3900	0.82
3900	0.83
3900	0.84
3900	0.85
3900	0.86
3900	0.87
3900	0.88
3900	0.89
3900	0.9
3900	0.91
3900	0.92
3900	0.93
3900	0.94
3900	0.95
3900	0.96
3900	0.97
3900	0.98
3950	0.1
3950	0.11
3950	0.12
3950	0.13
3950	0.14
3950	0.15
3950	0.16
3950	0.17
3950	0.18
3950	0.63
3950	0.64
3950	0.65
3950	0.66
3950	0.67
3950	0.68
3950	0.69
3950	0.7
3950	0.71
3950	0.72
3950	0.73
3950	0.74
3950	0.75
3950	0.76
3950	0.77
3950	0.78
3950	0.79
3950	0.8
3950	0.81
3950	0.82
3950	0.83
3950	0.84
3950	0.85
3950	0.86
3950	0.87
3950	0.88
3950	0.89
3950	0.9
3950	0.91
3950	0.92
3950	0.93
3950	0.94
3950	0.95
3950	0.96
3950	0.97
3950	0.98
4000	0.1
4000	0.11
4000	0.12
4000	0.13
4000	0.14
4000	0.15
4000	0.16
4000	0.17
4000	0.18
4000	0.63
4000	0.64
4000	0.65
4000	0.66
4000	0.67
4000	0.68
4000	0.69
4000	0.7
4000	0.71
4000	0.72
4000	0.73
4000	0.74
4000	0.75
4000	0.76
4000	0.77
4000	0.78
4000	0.79
4000	0.8
4000	0.81
4000	0.82
4000	0.83
4000	0.84
4000	0.85
4000	0.86
4050	0.1
4050	0.11
4050	0.12
4050	0.13
4050	0.14
4050	0.15
4050	0.16
4050	0.17
4050	0.18
4050	0.63
4050	0.64
4050	0.65
4050	0.66
4050	0.67
4050	0.68
4050	0.69
4050	0.7
4050	0.71
4050	0.72
4050	0.73
4050	0.74
4050	0.75
4050	0.76
4050	0.77
4050	0.78
4050	0.79
4050	0.8
4050	0.81
4050	0.82
4050	0.83
4050	0.84
4050	0.85
4050	0.86
4100	0.1
4100	0.11
4100	0.12
4100	0.13
4100	0.14
4100	0.15
4100	0.16
4100	0.17
4100	0.18
4100	0.63
4100	0.64
4100	0.65
4100	0.66
4100	0.67
4100	0.68
4100	0.69
4100	0.7
4100	0.71
4100	0.72
4100	0.73
4100	0.74
4100	0.75
4100	0.76
4100	0.77
4100	0.78
4100	0.79
4100	0.8
4100	0.81
4100	0.82
4100	0.83
4100	0.84
4100	0.85
4100	0.86
4150	0.1
4150	0.11
4150	0.12
4150	0.13
4150	0.14
4150	0.15
4150	0.16
4150	0.17
4150	0.18
4150	0.63
4150	0.64
4150	0.65
4150	0.66
4150	0.67
4150	0.68
4150	0.69
4150	0.7
4150	0.71
4150	0.72
4150	0.73
4150	0.74
4150	0.75
4150	0.76
4150	0.77
4150	0.78
4150	0.79
4150	0.8
4150	0.81
4150	0.82
4150	0.83
4150	0.84
4150	0.85
4150	0.86
4200	0.1
4200	0.11
4200	0.12
4200	0.13
4200	0.14
4200	0.15
4200	0.16
4200	0.17
4200	0.18
4200	0.63
4200	0.64
4200	0.65
4200	0.66
4200	0.67
4200	0.68
4200	0.69
4200	0.7
4200	0.71
4200	0.72
4200	0.73
4200	0.74
4200	0.75
4200	0.76
4200	0.77
4200	0.78
4200	0.79
4200	0.8
4200	0.81
4200	0.82
4200	0.83
4200	0.84
4200	0.85
4200	0.86
4250	0.1
4250	0.11
4250	0.12
4250	0.13
4250	0.14
4250	0.15
4250	0.16
4250	0.17
4250	0.18
4250	0.63
4250	0.64
4250	0.65
4250	0.66
4250	0.67
4250	0.68
4250	0.69
4250	0.7
4250	0.71
4250	0.72
4250	0.73
4250	0.74
4250	0.75
4250	0.76
4250	0.77
4250	0.78
4250	0.79
4250	0.8
4250	0.81
4250	0.82
4250	0.83
4250	0.84
4250	0.85
4250	0.86
4300	0.1
4300	0.11
4300	0.12
4300	0.13
4300	0.14
4300	0.15
4300	0.16
4300	0.17
4300	0.18
4300	0.63
4300	0.64
4300	0.65
4300	0.66
4300	0.67
4300	0.68
4300	0.69
4300	0.7
4300	0.71
4300	0.72
4300	0.73
4300	0.74
4300	0.75
4300	0.76
4300	0.77
4300	0.78
4300	0.79
4300	0.8
4300	0.81
4300	0.82
4300	0.83
4300	0.84
4300	0.85
4300	0.86
4350	0.1
4350	0.11
4350	0.12
4350	0.13
4350	0.14
4350	0.15
4350	0.16
4350	0.17
4350	0.18
4350	0.63
4350	0.64
4350	0.65
4350	0.66
4350	0.67
4350	0.68
4350	0.69
4350	0.7
4350	0.71
4350	0.72
4350	0.73
4350	0.74
4350	0.75
4350	0.76
4350	0.77
4350	0.78
4350	0.79
4350	0.8
4350	0.81
4350	0.82
4350	0.83
4350	0.84
4350	0.85
4350	0.86
4400	0.1
4400	0.11
4400	0.12
4400	0.13
4400	0.14
4400	0.15
4400	0.16
4400	0.17
4400	0.18
4400	0.63
4400	0.64
4400	0.65
4400	0.66
4400	0.67
4400	0.68
4400	0.69
4400	0.7
4400	0.71
4400	0.72
4400	0.73
4400	0.74
4400	0.75
4400	0.76
4400	0.77
4400	0.78
4400	0.79
4400	0.8
4400	0.81
4400	0.82
4400	0.83
4400	0.84
4400	0.85
4400	0.86
4450	0.1
4450	0.11
4450	0.12
4450	0.13
4450	0.14
4450	0.15
4450	0.16
4450	0.17
4450	0.18
4450	0.63
4450	0.64
4450	0.65
4450	0.66
4450	0.67
4450	0.68
4450	0.69
4450	0.7
4450	0.71
4450	0.72
4450	0.73
4450	0.74
4450	0.75
4450	0.76
4450	0.77
4450	0.78
4450	0.79
4450	0.8
4450	0.81
4450	0.82
4450	0.83
4450	0.84
4450	0.85
4450	0.86
4500	0.1
4500	0.11
4500	0.12
4500	0.13
4500	0.14
4500	0.15
4500	0.16
4500	0.17
4500	0.18
4500	0.63
4500	0.64
4500	0.65
4500	0.66
4500	0.67
4500	0.68
4500	0.69
4500	0.7
4500	0.71
4500	0.72
4500	0.73
4500	0.74
4500	0.75
4500	0.76
4500	0.77
4500	0.78
4500	0.79
4500	0.8
4500	0.81
4500	0.82
4500	0.83
4500	0.84
4500	0.85
4500	0.86
4550	0.1
4550	0.11
4550	0.12
4550	0.13
4550	0.14
4550	0.15
4550	0.16
4550	0.17
4550	0.18
4550	0.63
4550	0.64
4550	0.65
4550	0.66
4550	0.67
4550	0.68
4550	0.69
4550	0.7
4550	0.71
4550	0.72
4550	0.73
4550	0.74
4550	0.75
4550	0.76
4550	0.77
4550	0.78
4550	0.79
4550	0.8
4550	0.81
4550	0.82
4550	0.83
4550	0.84
4550	0.85
4550	0.86
4600	0.1
4600	0.11
4600	0.12
4600	0.13
4600	0.14
4600	0.15
4600	0.16
4600	0.17
4600	0.18
4600	0.63
4600	0.64
4600	0.65
4600	0.66
4600	0.67
4600	0.68
4600	0.69
4600	0.7
4600	0.71
4600	0.72
4600	0.73
4600	0.74
4600	0.75
4600	0.76
4600	0.77
4600	0.78
4600	0.79
4600	0.8
4600	0.81
4600	0.82
4600	0.83
4600	0.84
4600	0.85
4600	0.86
4650	0.1
4650	0.11
4650	0.12
4650	0.13
4650	0.14
4650	0.15
4650	0.16
4650	0.17
4650	0.18
4650	0.63
4650	0.64
4650	0.65
4650	0.66
4650	0.67
4650	0.68
4650	0.69
4650	0.7
4650	0.71
4650	0.72
4650	0.73
4650	0.74
4650	0.75
4650	0.76
4650	0.77
4650	0.78
4650	0.79
4650	0.8
4650	0.81
4650	0.82
4650	0.83
4650	0.84
4650	0.85
4650	0.86
4700	0.1
4700	0.11
4700	0.12
4700	0.13
4700	0.14
4700	0.15
4700	0.16
4700	0.17
4700	0.18
4700	0.63
4700	0.64
4700	0.65
4700	0.66
4700	0.67
4700	0.68
4700	0.69
4700	0.7
4700	0.71
4700	0.72
4700	0.73
4700	0.74
4700	0.75
4700	0.76
4700	0.77
4700	0.78
4700	0.79
4700	0.8
4700	0.81
4700	0.82
4700	0.83
4700	0.84
4700	0.85
4700	0.86
4750	0.05
4750	0.07
4750	0.08
4750	0.09
4750	0.1
4750	0.11
4750	0.12
4750	0.13
4750	0.14
4750	0.15
4750	0.16
4750	0.17
4750	0.18
4750	0.63
4750	0.64
4750	0.65
4750	0.66
4750	0.67
4750	0.68
4750	0.69
4750	0.7
4750	0.71
4750	0.72
4750	0.73
4750	0.74
4750	0.75
4750	0.76
4750	0.77
4750	0.78
4750	0.79
4750	0.8
4750	0.81
4750	0.82
4750	0.83
4750	0.84
4750	0.85
4750	0.86
4800	0.05
4800	0.07
4800	0.08
4800	0.09
4800	0.1
4800	0.11
4800	0.12
4800	0.13
4800	0.14
4800	0.15
4800	0.16
4800	0.17
4800	0.18
4800	0.63
4800	0.64
4800	0.65
4800	0.66
4800	0.67
4800	0.68
4800	0.69
4800	0.7
4800	0.71
4800	0.72
4800	0.73
4800	0.74
4800	0.75
4800	0.76
4800	0.77
4800	0.78
4800	0.79
4800	0.8
4800	0.81
4800	0.82
4800	0.83
4800	0.84
4800	0.85
4800	0.86
4850	0.05
4850	0.07
4850	0.08
4850	0.09
4850	0.1
4850	0.11
4850	0.12
4850	0.13
4850	0.14
4850	0.15
4850	0.16
4850	0.17
4850	0.18
4850	0.63
4850	0.64
4850	0.65
4850	0.66
4850	0.67
4850	0.68
4850	0.69
4850	0.7
4850	0.71
4850	0.72
4850	0.73
4850	0.74
4850	0.75
4850	0.76
4850	0.77
4850	0.78
4850	0.79
4850	0.8
4850	0.81
4850	0.82
4850	0.83
4850	0.84
4850	0.85
4850	0.86
4900	0.05
4900	0.07
4900	0.08
4900	0.09
4900	0.1
4900	0.11
4900	0.12
4900	0.13
4900	0.14
4900	0.15
4900	0.16
4900	0.17
4900	0.18
4900	0.63
4900	0.64
4900	0.65
4900	0.66
4900	0.67
4900	0.68
4900	0.69
4900	0.7
4900	0.71
4900	0.72
4900	0.73
4900	0.74
4900	0.75
4900	0.76
4900	0.77
4900	0.78
4900	0.79
4900	0.8
4900	0.81
4900	0.82
4900	0.83
4900	0.84
4900	0.85
4900	0.86
4950	0.05
4950	0.07
4950	0.08
4950	0.09
4950	0.1
4950	0.11
4950	0.12
4950	0.13
4950	0.14
4950	0.15
4950	0.16
4950	0.17
4950	0.18
4950	0.63
4950	0.64
4950	0.65
4950	0.66
4950	0.67
4950	0.68
4950	0.69
4950	0.7
4950	0.71
4950	0.72
4950	0.73
4950	0.74
4950	0.75
4950	0.76
4950	0.77
4950	0.78
4950	0.79
4950	0.8
4950	0.81
4950	0.82
4950	0.83
4950	0.84
4950	0.85
4950	0.86
5000	0.05
5000	0.07
5000	0.08
5000	0.09
5000	0.1
5000	0.11
5000	0.12
5000	0.13
5000	0.14
5000	0.15
5000	0.16
5000	0.17
5000	0.18
5000	0.63
5000	0.64
5000	0.65
5000	0.66
5000	0.67
5000	0.68
5000	0.69
5000	0.7
5000	0.71
5000	0.72
5000	0.73
5000	0.74
5000	0.75
5000	0.76
5000	0.77
5000	0.78
5000	0.79
5000	0.8
5000	0.81
5000	0.82
5000	0.83
5000	0.84
5000	0.85
5000	0.86
